Tiempo [Seg.],Corriente [A],Tensión en el capacitor [V],Tensión de entrada [V],Tensión de salida [V]
0.17548,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17549,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1755,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17551,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17552,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17553,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17554,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17555,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17556,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17557,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17558,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17559,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1756,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17561,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17562,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17563,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17564,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17565,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17566,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17567,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17568,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17569,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1757,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17571,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17572,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17573,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17574,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17575,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17576,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17577,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17578,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17579,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1758,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17581,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17582,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17583,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17584,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17585,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17586,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17587,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17588,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17589,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1759,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17591,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17592,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17593,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17594,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17595,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17596,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17597,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17598,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17599,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.176,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17601,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17602,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17603,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17604,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17605,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17606,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17607,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17608,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17609,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1761,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17611,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17612,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17613,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17614,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17615,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17616,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17617,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17618,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17619,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1762,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17621,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17622,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17623,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17624,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17625,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17626,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17627,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17628,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17629,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1763,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17631,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17632,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17633,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17634,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17635,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17636,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17637,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17638,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17639,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1764,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17641,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17642,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17643,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17644,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17645,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17646,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17647,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17648,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17649,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1765,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17651,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17652,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17653,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17654,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17655,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17656,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17657,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17658,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17659,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1766,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17661,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17662,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17663,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17664,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17665,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17666,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17667,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17668,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17669,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1767,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17671,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17672,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17673,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17674,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17675,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17676,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17677,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17678,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17679,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1768,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17681,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17682,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17683,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17684,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17685,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17686,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17687,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17688,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17689,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1769,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17691,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17692,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17693,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17694,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17695,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17696,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17697,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17698,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17699,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.177,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17701,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17702,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17703,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17704,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17705,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17706,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17707,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17708,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17709,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1771,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17711,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17712,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17713,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17714,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17715,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17716,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17717,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17718,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17719,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1772,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17721,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17722,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17723,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17724,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17725,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17726,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17727,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17728,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17729,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1773,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17731,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17732,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17733,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17734,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17735,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17736,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17737,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17738,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17739,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1774,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17741,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17742,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17743,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17744,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17745,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17746,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17747,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17748,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17749,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1775,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17751,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17752,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17753,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17754,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17755,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17756,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17757,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17758,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17759,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1776,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17761,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17762,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17763,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17764,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17765,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17766,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17767,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17768,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17769,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1777,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17771,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17772,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17773,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17774,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17775,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17776,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17777,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17778,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17779,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1778,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17781,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17782,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17783,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17784,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17785,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17786,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17787,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17788,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17789,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1779,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17791,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17792,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17793,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17794,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17795,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17796,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17797,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17798,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17799,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.178,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17801,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17802,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17803,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17804,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17805,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17806,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17807,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17808,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17809,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1781,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17811,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17812,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17813,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17814,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17815,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17816,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17817,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17818,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17819,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1782,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17821,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17822,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17823,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17824,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17825,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17826,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17827,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17828,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17829,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1783,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17831,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17832,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17833,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17834,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17835,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17836,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17837,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17838,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17839,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1784,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17841,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17842,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17843,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17844,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17845,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17846,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17847,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17848,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17849,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1785,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17851,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17852,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17853,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17854,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17855,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17856,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17857,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17858,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17859,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1786,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17861,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17862,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17863,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17864,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17865,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17866,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17867,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17868,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17869,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1787,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17871,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17872,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17873,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17874,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17875,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17876,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17877,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17878,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17879,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.1788,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17881,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17882,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17883,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17884,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17885,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17886,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.17887,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
